Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,doner_id,donor_id
SRR2775781,OTHER,152,68668584,PRJNA299657,SAMN04210991,27072021,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371578,GSM1916804,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916804,LSC,SRP065190,,SU070
SRR2775782,OTHER,152,70511128,PRJNA299657,SAMN04211027,25881927,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371579,GSM1916805,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916805,LSC,SRP065190,,SU070
SRR2775783,OTHER,152,66412600,PRJNA299657,SAMN04211022,28299475,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371580,GSM1916806,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916806,LSC,SRP065190,,SU070
SRR2775784,OTHER,152,72493664,PRJNA299657,SAMN04211023,27410984,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371581,GSM1916807,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916807,LSC,SRP065190,,SU070
SRR2775785,OTHER,152,80068736,PRJNA299657,SAMN04211024,29541519,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371582,GSM1916808,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916808,LSC,SRP065190,,SU070
SRR2775786,OTHER,152,78035736,PRJNA299657,SAMN04211025,28840450,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371583,GSM1916809,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916809,LSC,SRP065190,,SU070
SRR2775787,OTHER,152,97405552,PRJNA299657,SAMN04211026,33539484,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371584,GSM1916810,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916810,LSC,SRP065190,,SU070
SRR2775788,OTHER,152,107625272,PRJNA299657,SAMN04211028,38843179,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371585,GSM1916811,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916811,LSC,SRP065190,,SU070
SRR2775789,OTHER,152,48129584,PRJNA299657,SAMN04211029,18537129,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371586,GSM1916812,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916812,LSC,SRP065190,,SU070
SRR2775790,OTHER,152,82186552,PRJNA299657,SAMN04211030,30348024,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371587,GSM1916813,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916813,LSC,SRP065190,,SU070
SRR2775791,OTHER,152,56936920,PRJNA299657,SAMN04211031,20945725,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371588,GSM1916814,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916814,LSC,SRP065190,,SU070
SRR2775792,OTHER,152,86681496,PRJNA299657,SAMN04211032,30294412,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371589,GSM1916815,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916815,LSC,SRP065190,,SU070
SRR2775793,OTHER,152,76951672,PRJNA299657,SAMN04211033,26731007,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371590,GSM1916816,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916816,LSC,SRP065190,,SU070
SRR2775794,OTHER,152,88397272,PRJNA299657,SAMN04211034,34836110,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371591,GSM1916817,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916817,LSC,SRP065190,,SU070
SRR2775795,OTHER,152,65219552,PRJNA299657,SAMN04211035,28864814,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371592,GSM1916818,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916818,LSC,SRP065190,,SU070
SRR2775796,OTHER,152,57494608,PRJNA299657,SAMN04211036,21943560,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371593,GSM1916819,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916819,LSC,SRP065190,,SU070
SRR2775797,OTHER,152,64768264,PRJNA299657,SAMN04211037,23716464,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371594,GSM1916820,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916820,LSC,SRP065190,,SU070
SRR2775798,OTHER,152,91234808,PRJNA299657,SAMN04211038,36945379,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371595,GSM1916821,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916821,LSC,SRP065190,,SU070
SRR2775799,OTHER,152,97396128,PRJNA299657,SAMN04211039,37359828,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371596,GSM1916822,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916822,LSC,SRP065190,,SU070
SRR2775800,OTHER,152,83572032,PRJNA299657,SAMN04211040,30887443,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371597,GSM1916823,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916823,LSC,SRP065190,,SU070
SRR2775801,OTHER,152,70680912,PRJNA299657,SAMN04211041,28081773,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371598,GSM1916824,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916824,LSC,SRP065190,,SU070
SRR2775802,OTHER,152,78256896,PRJNA299657,SAMN04211042,31249723,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371599,GSM1916825,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916825,LSC,SRP065190,,SU070
SRR2775803,OTHER,152,77646616,PRJNA299657,SAMN04211043,32769485,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371600,GSM1916826,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916826,LSC,SRP065190,,SU070
SRR2775804,OTHER,152,80454664,PRJNA299657,SAMN04211044,29606667,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371601,GSM1916827,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916827,LSC,SRP065190,,SU070
SRR2775805,OTHER,152,80340664,PRJNA299657,SAMN04211045,31509328,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371602,GSM1916828,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916828,LSC,SRP065190,,SU070
SRR2775806,OTHER,152,103054176,PRJNA299657,SAMN04211046,42336674,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371603,GSM1916829,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916829,LSC,SRP065190,,SU070
SRR2775807,OTHER,152,89169280,PRJNA299657,SAMN04211047,37366240,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371604,GSM1916830,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916830,LSC,SRP065190,,SU070
SRR2775808,OTHER,152,76875520,PRJNA299657,SAMN04211048,26582167,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371605,GSM1916831,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916831,LSC,SRP065190,,SU070
SRR2775809,OTHER,152,86722688,PRJNA299657,SAMN04211049,32585241,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371606,GSM1916832,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916832,LSC,SRP065190,,SU070
SRR2775810,OTHER,152,157227128,PRJNA299657,SAMN04211050,65855865,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371607,GSM1916833,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916833,LSC,SRP065190,,SU070
SRR2775811,OTHER,152,96608312,PRJNA299657,SAMN04211051,33541830,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371608,GSM1916834,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916834,LSC,SRP065190,,SU070
SRR2775812,OTHER,152,91689744,PRJNA299657,SAMN04210992,31689910,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371609,GSM1916835,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916835,LSC,SRP065190,,SU070
SRR2775813,OTHER,152,77463152,PRJNA299657,SAMN04210993,28459339,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371610,GSM1916836,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916836,LSC,SRP065190,,SU070
SRR2775814,OTHER,152,90897672,PRJNA299657,SAMN04210994,33552312,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371611,GSM1916837,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916837,LSC,SRP065190,,SU070
SRR2775815,OTHER,152,82822824,PRJNA299657,SAMN04210995,31285297,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371612,GSM1916838,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916838,LSC,SRP065190,,SU070
SRR2775816,OTHER,152,90151200,PRJNA299657,SAMN04210996,31170516,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371613,GSM1916839,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916839,LSC,SRP065190,,SU070
SRR2775817,OTHER,152,84821168,PRJNA299657,SAMN04210997,30189164,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371614,GSM1916840,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916840,LSC,SRP065190,,SU070
SRR2775818,OTHER,152,86314112,PRJNA299657,SAMN04210998,30792175,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371615,GSM1916841,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916841,LSC,SRP065190,,SU070
SRR2775819,OTHER,152,46548024,PRJNA299657,SAMN04210999,20733795,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371616,GSM1916842,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916842,LSC,SRP065190,,SU070
SRR2775820,OTHER,152,42645120,PRJNA299657,SAMN04211000,17689059,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371617,GSM1916843,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916843,LSC,SRP065190,,SU070
SRR2775821,OTHER,152,46917840,PRJNA299657,SAMN04211001,19252488,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371618,GSM1916844,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916844,LSC,SRP065190,,SU070
SRR2775822,OTHER,152,72681840,PRJNA299657,SAMN04211002,31735921,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371619,GSM1916845,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916845,LSC,SRP065190,,SU070
SRR2775823,OTHER,152,65491632,PRJNA299657,SAMN04211003,28082708,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371620,GSM1916846,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916846,LSC,SRP065190,,SU070
SRR2775824,OTHER,152,63567008,PRJNA299657,SAMN04211004,26910652,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371621,GSM1916847,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916847,LSC,SRP065190,,SU070
SRR2775825,OTHER,152,44215432,PRJNA299657,SAMN04211005,18854708,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371623,GSM1916848,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916848,LSC,SRP065190,,SU070
SRR2775827,OTHER,152,53797056,PRJNA299657,SAMN04211006,22479136,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371624,GSM1916849,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916849,LSC,SRP065190,,SU070
SRR2775828,OTHER,152,46673728,PRJNA299657,SAMN04211007,19731717,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371626,GSM1916850,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916850,LSC,SRP065190,,SU070
SRR2775830,OTHER,152,66490576,PRJNA299657,SAMN04211008,28713285,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371627,GSM1916851,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916851,LSC,SRP065190,,SU070
SRR2775831,OTHER,152,84059496,PRJNA299657,SAMN04211009,36593288,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371629,GSM1916852,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916852,LSC,SRP065190,,SU070
SRR2775833,OTHER,152,48469912,PRJNA299657,SAMN04211010,20130027,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371630,GSM1916853,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916853,LSC,SRP065190,,SU070
SRR2775834,OTHER,152,65517776,PRJNA299657,SAMN04211011,26930684,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371632,GSM1916854,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916854,LSC,SRP065190,,SU070
SRR2775836,OTHER,152,68427512,PRJNA299657,SAMN04211012,24721256,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371633,GSM1916855,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916855,LSC,SRP065190,,SU070
SRR2775837,OTHER,152,90169136,PRJNA299657,SAMN04211013,34059668,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371635,GSM1916856,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916856,LSC,SRP065190,,SU070
SRR2775839,OTHER,152,78760320,PRJNA299657,SAMN04211014,28921275,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371636,GSM1916857,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916857,LSC,SRP065190,,SU070
SRR2775840,OTHER,152,119623392,PRJNA299657,SAMN04211015,47664164,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371638,GSM1916858,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916858,LSC,SRP065190,,SU070
SRR2775842,OTHER,152,89806616,PRJNA299657,SAMN04211016,33134772,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371639,GSM1916859,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916859,LSC,SRP065190,,SU070
SRR2775843,OTHER,152,63967832,PRJNA299657,SAMN04211017,24098083,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371641,GSM1916860,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916860,LSC,SRP065190,,SU070
SRR2775845,OTHER,152,69790952,PRJNA299657,SAMN04211018,24622685,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371642,GSM1916861,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916861,LSC,SRP065190,,SU070
SRR2775846,OTHER,152,56190144,PRJNA299657,SAMN04211019,21312648,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371644,GSM1916862,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916862,LSC,SRP065190,,SU070
SRR2775848,OTHER,152,68629216,PRJNA299657,SAMN04211020,26856503,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371645,GSM1916863,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916863,LSC,SRP065190,,SU070
SRR2775849,OTHER,152,11704,PRJNA299657,SAMN04211021,38945,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371647,GSM1916864,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916864,LSC,SRP065190,,SU070
SRR2775851,OTHER,152,74053488,PRJNA299657,SAMN04211190,26323747,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371648,GSM1916865,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916865,LSC,SRP065190,,SU070
SRR2775852,OTHER,152,50033384,PRJNA299657,SAMN04211191,21913633,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371650,GSM1916866,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916866,LSC,SRP065190,,SU070
SRR2775854,OTHER,152,53376016,PRJNA299657,SAMN04211192,21364611,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371651,GSM1916867,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916867,LSC,SRP065190,,SU070
SRR2775855,OTHER,152,67595008,PRJNA299657,SAMN04211193,27430369,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371653,GSM1916868,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916868,LSC,SRP065190,,SU070
SRR2775857,OTHER,152,69011344,PRJNA299657,SAMN04211194,29446754,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371654,GSM1916869,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916869,LSC,SRP065190,,SU070
SRR2775858,OTHER,152,61007480,PRJNA299657,SAMN04211195,24286140,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371656,GSM1916870,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916870,LSC,SRP065190,,SU070
SRR2775860,OTHER,152,53342728,PRJNA299657,SAMN04211196,20868365,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371657,GSM1916871,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916871,LSC,SRP065190,,SU070
SRR2775861,OTHER,152,55064280,PRJNA299657,SAMN04211197,22688632,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371659,GSM1916872,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916872,LSC,SRP065190,,SU070
SRR2775863,OTHER,152,59974032,PRJNA299657,SAMN04211198,23509408,"acute myeloid leukemia\, leukmeia stem cell",GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1371660,GSM1916873,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2016-06-01T00:00:00Z,GSM1916873,LSC,SRP065190,,SU070
